Software,RP Name,Software Type,Software Class,Research Area,Research Discipline,Software Description,Software's Web Page,Software Documentation/Link,Example Software Use (link),Area-specific Examples,Containerized Version of Software,RP Documentations for Software,Pathing
git,"aces, darwin, delta, expanse, faster, kyric, ookami",service,Utilties,,,"Git is a distributed version control system, widely used for tracking changes in source code during software development. It allows multiple developers to work collaboratively on a project, providing tools for managing versions, resolving conflicts, and maintaining a history of changes made to the codebase.",https://git-scm.com/,https://git-scm.com/docs,"https://git-scm.com/docs/gittutorial , https://www.youtube.com/watch?v=HVsySz-h9r4 , https://www.atlassian.com/git/tutorials",,,,
git-lfs,"aces, darwin, delta, expanse, faster",,Utilties,,,"Git Large File Storage (LFS) replaces large files such as audio samples, videos, datasets, and graphics with text pointers inside Git, while storing the file contents on a remote server like GitHub.com or GitHub Enterprise.",https://git-lfs.com/,https://github.com/git-lfs/git-lfs/tree/main/docs,"https://github.com/git-lfs/git-lfs/wiki/Tutorial , https://github.com/git-lfs/git-lfs/wiki",,,,
gitpython,faster,,,,,,,,,,,,
gklib,"aces, stampede3",,,,,,,,,,,,
gl2ps,"aces, faster",library,,,,"GL2PS is a C library providing high quality vector output for any OpenGL application. The main difference between GL2PS and other similar libraries is the use of sorting algorithms capable of handling intersecting and stretched polygons, as well as non manifold objects. GL2PS provides advanced smooth shading and text rendering, culling of invisible primitives, mixed vector/bitmap output, and much more... Description Source:https://www.geuz.org/gl2ps/",https://www.geuz.org/gl2ps/,https://www.geuz.org/gl2ps/#tth_sEc2,"https://www.geuz.org/gl2ps/#tth_sEc3 , https://www.geuz.org/gl2ps/#tth_sEc4 , https://github.com/Open-Cascade-SAS/gl2ps/blob/occt-emf/gl2psTest.c ",,,,
glew,"aces, faster",,,,,,,,,,,,
glfw,"aces, faster",library,,,,"GLFW is an Open Source, multi-platform library for OpenGL, OpenGL ES and Vulkan development on the desktop. It provides a simple API for creating windows, contexts and surfaces, receiving input and events. Description Source:https://www.glfw.org/",https://www.glfw.org/,https://www.glfw.org/docs/latest/,"https://www.glfw.org/docs/latest/quick.html , https://www.glfw.org/docs/latest/intro_guide.html ",,,,
glib,"aces, faster",library,,,,"GLib is a general-purpose, portable utility library, which provides many useful data types, macros, type conversions, string utilities, file utilities, a mainloop abstraction, and so on. It is one of the base libraries of GTK+. Description Source:https://docs.gtk.org/glib/",https://gitlab.gnome.org/GNOME/glib/,https://docs.gtk.org/glib/,"https://docs.gtk.org/glib/programming.html , https://docs.gtk.org/glib/types.html ",,,,
glib-networking,"aces, faster",,,,,,,,,,,,
glibc,ookami,,,,,,,,,,,,
glimmer,anvil,,,,,,,,,,,,
glimmerhmm,anvil,,,,,,,,,,,,
glm,"aces, delta",library,,,,"The GLM (OpenGL Mathematics) library is a header-only C++ library designed for graphics software development, providing a wide range of mathematical structures and functions. Inspired by the syntax and conventions of GLSL (OpenGL Shading Language), GLM is particularly useful for OpenGL applications, offering functionality for vectors, matrices, and other complex mathematical operations needed in 3D graphics programming.",https://glm.g-truc.net/0.9.9/,https://glm.g-truc.net/0.9.9/api/modules.html,"https://github.com/g-truc/glm/blob/0.9.9.2/doc/manual.pdf , https://www.youtube.com/watch?v=F0vUESYIrno , https://web.engr.oregonstate.edu/~mjb/cs491/Handouts/GLM.1pp.pdf ",,,,
glnexus,anvil,,,,,,,,,,,,
globalarrays,"aces, faster",,,,,,,,,,,,
globus-cli,"aces, faster",,,,,,,,,,,,
glpk,"aces, darwin, expanse, faster",package,,,,"The GLPK (GNU Linear Programming Kit) package is intended for solving large-scale linear programming (LP), mixed integer programming (MIP), and other related problems. It is a set of routines written in ANSI C and organized in the form of a callable library. Description Source:https://www.gnu.org/software/glpk/",https://www.gnu.org/software/glpk/,http://most.ccib.rutgers.edu/glpk.pdf,"https://martin-thoma.com/how-to-use-glpk/ , https://en.wikibooks.org/wiki/GLPK/Using_the_GLPK_callable_library ",,,,
gmap,anvil,,,,,,,,,,,,
gmap-gsnap,expanse,,,,,,,,,,,,
gmp,"aces, anvil, darwin, expanse, faster, kyric, ookami",library,,,,"GNU MP is a portable library written in C for arbitrary precision arithmetic on integers, rational numbers, and floating-point numbers. It aims to provide the fastest possible arithmetic for all applications that need higher precision than is directly supported by the basic C types. Description Source:https://gmplib.org/manual/Introduction-to-GMP",https://gmplib.org/,https://gmplib.org/manual/,"https://gmplib.org/manual/GMP-Basics , https://gmplib.org/pi-with-gmp ",,,,
gmpy2,"aces, faster",,,,,,,,,,,,
gmt,anvil,,,,,"GMT is a collection of freely available command-line tools under the GNU LGPL that allows you to manipulate x, y and x, y, z data sets (filtering, trend fitting, gridding, projecting, etc.) and produce illustrations ranging from simple x-y plots, via contour maps, to artificially illuminated surfaces and 3-D perspective views in black/white or full color. Description Source:https://docs.generic-mapping-tools.org/latest/gmt.html",https://www.generic-mapping-tools.org/,https://docs.generic-mapping-tools.org/latest/,"https://docs.generic-mapping-tools.org/latest/tutorial.html , https://www.generic-mapping-tools.org/workshops/#past-workshops ",,,,
gnu-parallel,ookami,,,,,"GNU parallel is a shell tool for executing jobs in parallel using one or more computers. A job can be a single command or a small script that has to be run for each of the lines in the input. The typical input is a list of files, a list of hosts, a list of users, a list of URLs, or a list of tables. A job can also be a command that reads from a pipe. GNU parallel can then split the input and pipe it into commands in parallel. Description Source: https://www.gnu.org/software/parallel/",https://www.gnu.org/software/parallel/,https://www.gnu.org/software/parallel/sphinx.html,"https://www.gnu.org/software/parallel/parallel_tutorial.html , https://www.gnu.org/software/parallel/parallel_examples.html , https://www.gnu.org/software/parallel/parallel_cheat.pdf , https://zenodo.org/records/1146015",,,,
gnu9,kyric,,Compiler,,,,https://gcc.gnu.org/,https://gcc.gnu.org/onlinedocs/gcc-13.2.0/gcc/,"https://gcc.gnu.org/wiki/GettingStarted , https://gcc-newbies-guide.readthedocs.io/en/latest/ , https://www.geeksforgeeks.org/gcc-command-in-linux-with-examples/ ",,,,
gnuplot,"aces, anvil, darwin, delta, expanse, faster, ookami",application,"modeling, mathematics",Engineering,,gnuplot is a command-driven plotting program. It can be used interactively to plot functions and data points in both two- and three-dimensional plots in many different styles and many different output formats. Gnuplot can also be used as a scripting language to automate generation of plots. Description Source:http://www.gnuplot.info/faq/#x1-60001.1,https://gnuplot.sourceforge.net/,http://gnuplot.info/docs_5.5/Overview.html,"https://gnuplot.sourceforge.net/screenshots/index.html#demos , https://gnuplot.sourceforge.net/help.html ",,,,
gnutls,"aces, faster",,,,,,,,,,,,
go,"aces, darwin, expanse, faster, kyric, ookami",,Programming Language,,,"Go is expressive, concise, clean, and efficient. Its concurrency mechanisms make it easy to write programs that get the most out of multicore and networked machines, while its novel type system enables flexible and modular program construction. Go compiles quickly to machine code yet has the convenience of garbage collection and the power of run-time reflection. It's a fast, statically typed, compiled language that feels like a dynamically typed, interpreted language. Description Source:https://go.dev/doc/",https://go.dev/,https://go.dev/doc/,"https://go.dev/doc/tutorial/getting-started , https://go.dev/doc/tutorial/create-module , https://go.dev/doc/tutorial/workspaces ",,,,
go-bootstrap,kyric,,Programming Language,,,,https://go.dev/,https://go.dev/doc/,"https://go.dev/doc/tutorial/getting-started , https://go.dev/doc/tutorial/create-module , https://go.dev/doc/tutorial/workspaces ",,,,
goatools,anvil,,,,,,,,,,,,
gobff,faster,,,,,,,,,,,,
gobject-introspection,"aces, faster",,,,,"GObject introspection is a middleware layer between C libraries (using GObject) and language bindings. The C library can be scanned at compile time and generate metadata files, in addition to the actual native C library. Then language bindings can read this metadata and automatically provide bindings to call into the C library. Description Source:https://gi.readthedocs.io/en/latest/",https://gitlab.gnome.org/GNOME/gobject-introspection/,https://gi.readthedocs.io/en/latest/,https://gitlab.gnome.org/GNOME/gobject-introspection/-/tree/main/examples,,,,
golang,darwin,,,,,,,,,,,,
gompi,"aces, faster",,,,,"Gompi is a software toolchain that combines the GNU Compiler Collection (GCC) for compiling software, OpenMPI for supporting parallel computing that requires message passing, and other essential libraries and tools for scientific computing. It is designed to facilitate the development and execution of high-performance computing (HPC) applications, especially those requiring robust parallel processing capabilities across clusters and grids.",https://docs.easybuild.io/api/easybuild/toolchains/gompi/,,,,,,
gompic,"aces, faster",,,,,"GNU Compiler Collection (GCC) based compiler toolchain along with CUDA toolkit, including OpenMPI for MPI support with CUDA features enabled. Description Source:https://hprc.tamu.edu/software/aces/",https://docs.easybuild.io/api/easybuild/toolchains/gompic/,,,,,,
googletest,"aces, faster",,,,,GoogleTest is Google’s C++ testing and mocking framework. Description Source:https://google.github.io/googletest/,https://github.com/google/googletest,https://google.github.io/googletest/,https://google.github.io/googletest/primer.html,,,,
gpaw,anvil,,,,,GPAW is a density-functional theory (DFT) Python code based on the projector-augmented wave (PAW) method and the atomic simulation environment (ASE).,https://gitlab.com/gpaw/gpaw,https://wiki.fysik.dtu.dk/gpaw/documentation/documentation.html,"https://wiki.fysik.dtu.dk/gpaw/tutorialsexercises/tutorialsexercises.html , https://wiki.fysik.dtu.dk/gpaw/documentation/basic.html ",,,,
gperf,"aces, faster, ookami",,,,,"GNU gperf is a perfect hash function generator. For a given list of strings, it produces a hash function and hash table, in form of C or C++ code, for looking up a value depending on the input string. The hash function is perfect, which means that the hash table has no collisions, and the hash table lookup needs a single string comparison only. Description Source:https://www.gnu.org/software/gperf/",https://www.gnu.org/software/gperf/,https://www.gnu.org/software/gperf/manual/gperf.html,"https://developer.ibm.com/tutorials/l-gperf/ , https://www.math.utah.edu/docs/info/gperf_5.html ",,,,
gperftools,"aces, faster, ookami",,,,,"Gperftools, formerly known as Google Performance Tools, is a collection of utilities for measuring and improving the performance of C++ programs. The suite includes a high-performance, multi-threaded malloc implementation, as well as tools for heap profiling, heap checking, and CPU profiling, making it valuable for developers looking to optimize their applications for speed and memory usage.",https://github.com/gperftools/gperftools,https://github.com/gperftools/gperftools/wiki#documentation,"https://github.com/gperftools/gperftools/wiki#example , https://developer.ridgerun.com/wiki/index.php/Profiling_with_GPerfTools ",,,,
gpflow,"aces, faster",,,,,,,,,,,,
gpu,expanse,,,,,,,,,,,,
gpustat,"aces, faster",,,,,"Gpustat is a command-line utility that provides a quick and concise overview of the GPU status and usage information on systems with NVIDIA GPUs. It displays critical details such as GPU utilization, memory usage, temperature, and the list of processes currently using the GPUs, making it an essential tool for monitoring and managing GPU resources in real-time for both development and production environments.",https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat#usage,https://github.com/wookayin/gpustat#tips,,,,
gpy,faster,,,,,,,,,,,,
gpytorch,faster,,,,,,,,,,,,
graalvm,faster,,,,,,,,,,,,
grace,expanse,,,,,,,,,,,,
gradle,faster,,,,,,,,,,,,
grads,anvil,,,,,,,,,,,,
graphblas,aces,,,,,,,,,,,,
graphene,"aces, faster",library,,,,"Graphene is a software library that provides a collection of utilities for handling 2D graphics and computational geometry, focusing on providing a thin layer of types and functions that are useful for graphics applications. It is designed to be efficient and lightweight, offering capabilities such as matrices, vectors, rectangles, and quaternions for operations like transformations and intersections, making it a valuable tool for developers working on graphical interfaces, animations, and other visual computations.",https://ebassi.github.io/graphene/,https://ebassi.github.io/graphene/docs/,https://github.com/ebassi/graphene/wiki/Using-Graphene-from-Python,,,,
graphicsmagick,"aces, faster",,,,,"GraphicsMagick is a robust and efficient software suite for processing images, offering a rich set of command-line utilities and programming APIs for reading, writing, and manipulating an array of image formats. Renowned for its performance and quality, it supports tasks such as resizing, rotating, and color adjustments, making it a versatile tool for developers, photographers, and graphic artists in automating image processing workflows.",http://www.graphicsmagick.org/,http://www.graphicsmagick.org/GraphicsMagick.html,"http://www.graphicsmagick.org/programming.html , https://www.tutorialspoint.com/graphicsmagick-a-powerful-image-processing-cli-tool-for-linux , https://www.tecmint.com/graphicsmagick-image-processing-cli-tool-for-linux/ ",,,,
graphite2,"aces, faster",,,,,Graphite is a “smart font” system developed specifically to handle the complexities of lesser-known languages of the world. Description Source:https://graphite.sil.org/,https://graphite.sil.org/,https://graphite.sil.org/assets/resources/GDL.pdf,https://graphite.sil.org/graide_tutorial,,,,
graphlan,anvil,,,,,,,,,,,,
graphmap,anvil,,,,,,,,,,,,
graphviz,"aces, expanse, faster",,,,,,,,,,,,
